"01-2022","Janeiro 2022",165987,10000
"12-2021","Dezembro 2021",165988,20012
"02-2022","Fevereiro 2022",165988,20000
"01-2022","Janeiro 2022",165988,10000
"03-2022","Março 2022",173615,10000
"05-2022","Maio 2022",173615,6
"05-2022","Maio 2022",173615,10000
"04-2022","Abril 2022",173615,10000
"03-2022","Março 2022",173616,10006
"05-2022","Maio 2022",173616,10000
"04-2022","Abril 2022",173616,10006
"03-2022","Março 2022",173617,10000
"05-2022","Maio 2022",173617,10000
"04-2022","Abril 2022",173617,10000
"02-2022","Fevereiro 2022",167238,20000
"02-2022","Fevereiro 2022",167239,30000
"02-2022","Fevereiro 2022",167240,20000
"03-2022","Março 2022",175292,10012
"04-2022","Abril 2022",175292,10006
"05-2022","Maio 2022",175292,10000
"03-2022","Março 2022",175293,10024
"05-2022","Maio 2022",175293,10000
"04-2022","Abril 2022",175293,10000
"03-2022","Março 2022",175294,10000
"05-2022","Maio 2022",175294,10000
"04-2022","Abril 2022",175294,10000
"02-2022","Fevereiro 2022",167235,20000
"02-2022","Fevereiro 2022",167236,30000
"02-2022","Fevereiro 2022",167237,20000
"10-2018","Outubro 2018",77647,240
"04-2018","Abril 2018",74118,240
"03-2018","Março 2018",74118,120
"02-2018","Fevereiro 2018",74118,240
"06-2018","Junho 2018",83410,50
"02-2022","Fevereiro 2022",167161,30024
"03-2022","Março 2022",175212,10006
"05-2022","Maio 2022",175212,10000
"04-2022","Abril 2022",175212,10012
"08-2021","Agosto 2021",151489,6
"07-2021","Julho 2021",151489,6
"06-2021","Junho 2021",151489,6000
"03-2022","Março 2022",205657,72
"03-2022","Março 2022",173733,10390
"05-2022","Maio 2022",173733,10024
"04-2022","Abril 2022",173733,10396
"05-2022","Maio 2022",173733,90
"03-2022","Março 2022",173734,10024
"05-2022","Maio 2022",173734,10000
"04-2022","Abril 2022",173734,10084
"05-2022","Maio 2022",173734,12
"03-2022","Março 2022",174932,10708
"05-2022","Maio 2022",174932,10024
"04-2022","Abril 2022",174932,10270
"05-2022","Maio 2022",174932,108
"03-2022","Março 2022",174933,10108
"05-2022","Maio 2022",174933,10000
"04-2022","Abril 2022",174933,10060
"05-2022","Maio 2022",174933,60
"03-2022","Março 2022",174994,11314
"05-2022","Maio 2022",174994,10060
"04-2022","Abril 2022",174994,10660
"06-2022","Junho 2022",174994,138
"03-2022","Março 2022",174995,10360
"04-2022","Abril 2022",174995,10072
"05-2022","Maio 2022",174995,10000
"06-2022","Junho 2022",174995,36
"12-2021","Dezembro 2021",166076,20516
"02-2022","Fevereiro 2022",166076,30186
"01-2022","Janeiro 2022",166076,10138
"12-2021","Dezembro 2021",166077,20084
"02-2022","Fevereiro 2022",166077,30012
"01-2022","Janeiro 2022",166077,10024
"12-2021","Dezembro 2021",166896,21566
"02-2022","Fevereiro 2022",166896,30324
"01-2022","Janeiro 2022",166896,10540
"12-2021","Dezembro 2021",166897,20648
"02-2022","Fevereiro 2022",166897,30024
"01-2022","Janeiro 2022",166897,10336
"12-2021","Dezembro 2021",166943,22310
"02-2022","Fevereiro 2022",166943,30216
"01-2022","Janeiro 2022",166943,10546
"12-2021","Dezembro 2021",166944,20756
"02-2022","Fevereiro 2022",166944,30024
"01-2022","Janeiro 2022",166944,10372
"02-2022","Fevereiro 2022",206017,12
"02-2022","Fevereiro 2022",206019,12
"02-2022","Fevereiro 2022",206023,24
"02-2022","Fevereiro 2022",206024,12
"02-2022","Fevereiro 2022",206025,60
"03-2023","Março 2023",220379,60
"04-2023","Abril 2023",220379,48
"07-2022","Julho 2022",220379,60
"03-2023","Março 2023",220380,60
"04-2023","Abril 2023",220380,48
"07-2022","Julho 2022",220380,60
"01-2023","Janeiro 2023",220506,336
"02-2023","Fevereiro 2023",220506,384
"03-2023","Março 2023",220506,240
"07-2022","Julho 2022",191120,10132
"08-2022","Agosto 2022",191120,10048
"11-2021","Novembro 2021",191121,12
"07-2022","Julho 2022",191121,10084
"08-2022","Agosto 2022",191121,10036
"07-2022","Julho 2022",191122,10486
"08-2022","Agosto 2022",191122,10402
"07-2022","Julho 2022",191123,10228
"08-2022","Agosto 2022",191123,10024
"07-2022","Julho 2022",191124,11716
"08-2022","Agosto 2022",191124,11134
"07-2022","Julho 2022",191125,10324
"08-2022","Agosto 2022",191125,10204
"06-2022","Junho 2022",191197,10042
"08-2022","Agosto 2022",191197,10054
"07-2022","Julho 2022",191197,10024
"08-2022","Agosto 2022",191198,10012
"06-2022","Junho 2022",191198,10000
"07-2022","Julho 2022",191198,10012
"07-2022","Julho 2022",191771,10102
"08-2022","Agosto 2022",191771,10036
"07-2022","Julho 2022",191772,10252
"08-2022","Agosto 2022",191772,10144
"07-2022","Julho 2022",192108,10048
"08-2022","Agosto 2022",192108,10030
"07-2022","Julho 2022",192109,10048
"08-2022","Agosto 2022",192109,10012
"09-2022","Setembro 2022",198579,6252
"10-2022","Outubro 2022",198579,6132
"11-2022","Novembro 2022",198579,6084
"09-2022","Setembro 2022",198580,6132
"10-2022","Outubro 2022",198580,6012
"11-2022","Novembro 2022",198580,6030
"09-2022","Setembro 2022",198581,6012
"10-2022","Outubro 2022",198581,6000
"11-2022","Novembro 2022",198581,6012
"09-2022","Setembro 2022",198582,6468
"10-2022","Outubro 2022",198582,6156
"11-2022","Novembro 2022",198582,6108
"09-2022","Setembro 2022",198583,6528
"10-2022","Outubro 2022",198583,6120
"11-2022","Novembro 2022",198583,6108
"09-2022","Setembro 2022",198584,6000
"10-2022","Outubro 2022",198584,6000
"11-2022","Novembro 2022",198584,6000
"09-2022","Setembro 2022",198585,7500
"10-2022","Outubro 2022",198585,6636
"11-2022","Novembro 2022",198585,6492
"09-2022","Setembro 2022",198586,6888
"10-2022","Outubro 2022",198586,6354
"11-2022","Novembro 2022",198586,6282
"09-2022","Setembro 2022",198587,6144
"10-2022","Outubro 2022",198587,6084
"11-2022","Novembro 2022",198587,6084
"09-2022","Setembro 2022",198588,6816
"10-2022","Outubro 2022",198588,6372
"11-2022","Novembro 2022",198588,6360
"09-2022","Setembro 2022",198589,6492
"10-2022","Outubro 2022",198589,6234
"11-2022","Novembro 2022",198589,6210
"09-2022","Setembro 2022",198590,6156
"10-2022","Outubro 2022",198590,6048
"11-2022","Novembro 2022",198590,6036
"09-2022","Setembro 2022",199411,6492
"10-2022","Outubro 2022",199411,6264
"11-2022","Novembro 2022",199411,6276
"09-2022","Setembro 2022",199891,6096
"09-2022","Setembro 2022",199892,6018
"09-2022","Setembro 2022",199893,6036
"05-2023","Maio 2023",244019,192
"07-2023","Julho 2023",244019,192
"09-2023","Setembro 2023",244019,192
"08-2023","Agosto 2023",244019,192
"10-2023","Outubro 2023",244019,192
"06-2023","Junho 2023",244027,1020
"07-2023","Julho 2023",244027,996
"10-2023","Outubro 2023",244027,996
"08-2023","Agosto 2023",244027,996
"05-2023","Maio 2023",244027,996
"09-2023","Setembro 2023",244027,996
"06-2023","Junho 2023",244078,1020
"07-2023","Julho 2023",244078,996
"10-2023","Outubro 2023",244078,996
"08-2023","Agosto 2023",244078,996
"05-2023","Maio 2023",244078,996
"09-2023","Setembro 2023",244078,996
"05-2023","Maio 2023",245638,192
"06-2023","Junho 2023",245638,236
"08-2023","Agosto 2023",245638,192
"07-2023","Julho 2023",245638,192
"10-2023","Outubro 2023",245638,192
"09-2023","Setembro 2023",245638,192
"06-2023","Junho 2023",250049,600
"07-2023","Julho 2023",250049,600
"08-2023","Agosto 2023",250049,600
"09-2023","Setembro 2023",250049,600
"10-2023","Outubro 2023",250049,600
"05-2023","Maio 2023",250049,600
"12-2021","Dezembro 2021",165779,20330
"02-2022","Fevereiro 2022",165779,30006
"01-2022","Janeiro 2022",165779,10246
"12-2021","Dezembro 2021",165780,20264
"12-2021","Dezembro 2021",165780,48
"02-2022","Fevereiro 2022",165780,30012
"01-2022","Janeiro 2022",165780,10156
"12-2021","Dezembro 2021",165781,21230
"02-2022","Fevereiro 2022",165781,30102
"01-2022","Janeiro 2022",165781,10492
"12-2021","Dezembro 2021",165782,20420
"02-2022","Fevereiro 2022",165782,30036
"01-2022","Janeiro 2022",165782,10216
"12-2021","Dezembro 2021",166935,20174
"02-2022","Fevereiro 2022",166935,30000
"01-2022","Janeiro 2022",166935,10048
"12-2021","Dezembro 2021",166936,20024
"02-2022","Fevereiro 2022",166936,30012
"01-2022","Janeiro 2022",166936,10012
"12-2021","Dezembro 2021",166937,20048
"02-2022","Fevereiro 2022",166937,30000
"01-2022","Janeiro 2022",166937,10018
"12-2021","Dezembro 2021",166938,20024
"02-2022","Fevereiro 2022",166938,30000
"01-2022","Janeiro 2022",166938,10000
"12-2021","Dezembro 2021",166939,20048
"02-2022","Fevereiro 2022",166939,30036
"01-2022","Janeiro 2022",166939,10024
"12-2021","Dezembro 2021",166940,20300
"01-2022","Janeiro 2022",166940,10036
"02-2022","Fevereiro 2022",166940,30048
"03-2022","Março 2022",173387,10192
"05-2022","Maio 2022",173387,10000
"04-2022","Abril 2022",173387,10114
"05-2022","Maio 2022",173387,84
"03-2022","Março 2022",173388,10120
"05-2022","Maio 2022",173388,10000
"04-2022","Abril 2022",173388,10012
"03-2022","Março 2022",173391,10924
"05-2022","Maio 2022",173391,10048
"04-2022","Abril 2022",173391,10288
"05-2022","Maio 2022",173391,186
"03-2022","Março 2022",173392,10156
"05-2022","Maio 2022",173392,10000
"04-2022","Abril 2022",173392,10048
"05-2022","Maio 2022",173392,48
"03-2022","Março 2022",173393,11914
"05-2022","Maio 2022",173393,10120
"04-2022","Abril 2022",173393,11002
"05-2022","Maio 2022",173393,474
"03-2022","Março 2022",173394,10624
"05-2022","Maio 2022",173394,10024
"04-2022","Abril 2022",173394,10156
"05-2022","Maio 2022",173394,132
"03-2022","Março 2022",173395,10996
"05-2022","Maio 2022",173395,10060
"04-2022","Abril 2022",173395,10444
"05-2022","Maio 2022",173395,330
"03-2022","Março 2022",173396,10252
"05-2022","Maio 2022",173396,10000
"04-2022","Abril 2022",173396,10072
"05-2022","Maio 2022",173396,84
"03-2022","Março 2022",173595,10006
"05-2022","Maio 2022",173595,10006
"04-2022","Abril 2022",173595,10000
"03-2022","Março 2022",173596,10000
"05-2022","Maio 2022",173596,192
"05-2022","Maio 2022",173596,10000
"04-2022","Abril 2022",173596,10000
"03-2022","Março 2022",174986,10018
"05-2022","Maio 2022",174986,10000
"04-2022","Abril 2022",174986,10024
"03-2022","Março 2022",174987,10024
"05-2022","Maio 2022",174987,10012
"04-2022","Abril 2022",174987,10000
"03-2022","Março 2022",174988,10012
"05-2022","Maio 2022",174988,10000
"04-2022","Abril 2022",174988,10024
"03-2022","Março 2022",174989,10000
"05-2022","Maio 2022",174989,10000
"04-2022","Abril 2022",174989,10000
"03-2022","Março 2022",174990,10030
"05-2022","Maio 2022",174990,10006
"04-2022","Abril 2022",174990,10000
"03-2022","Março 2022",174991,10132
"05-2022","Maio 2022",174991,10012
"04-2022","Abril 2022",174991,10072
"02-2022","Fevereiro 2022",206015,12
"02-2022","Fevereiro 2022",206027,36
"02-2022","Fevereiro 2022",206027,24
"02-2022","Fevereiro 2022",206033,12
"03-2022","Março 2022",206907,2418
"12-2021","Dezembro 2021",166941,20744
"02-2022","Fevereiro 2022",166941,30120
"01-2022","Janeiro 2022",166941,10216
"12-2021","Dezembro 2021",166942,20480
"02-2022","Fevereiro 2022",166942,30048
"01-2022","Janeiro 2022",166942,10288
"03-2022","Março 2022",174992,10432
"05-2022","Maio 2022",174992,10012
"04-2022","Abril 2022",174992,10216
"06-2022","Junho 2022",174992,72
"03-2022","Março 2022",174993,10204
"05-2022","Maio 2022",174993,10000
"06-2022","Junho 2022",174993,24
"04-2022","Abril 2022",174993,10072
"02-2022","Fevereiro 2022",206016,12
"10-2023","Outubro 2023",250617,600
"05-2023","Maio 2023",250617,600
"08-2023","Agosto 2023",250617,600
"07-2023","Julho 2023",250617,600
"09-2023","Setembro 2023",250617,600
"06-2023","Junho 2023",250618,600
"05-2023","Maio 2023",250618,600
"10-2023","Outubro 2023",250618,600
"09-2023","Setembro 2023",250618,600
"08-2023","Agosto 2023",250618,600
"07-2023","Julho 2023",250618,600
"01-2023","Janeiro 2023",214061,10264
"02-2023","Fevereiro 2023",214061,180
"03-2023","Março 2023",214061,120
"04-2023","Abril 2023",214061,48
"07-2022","Julho 2022",214061,120
"10-2022","Outubro 2022",240264,300
"07-2022","Julho 2022",191373,10234
"08-2022","Agosto 2022",191373,10132
"07-2022","Julho 2022",191374,10036
"08-2022","Agosto 2022",191374,10036
"07-2022","Julho 2022",192087,10288
"08-2022","Agosto 2022",192087,10192
"07-2022","Julho 2022",192088,10084
"08-2022","Agosto 2022",192088,10060
"07-2022","Julho 2022",192128,12484
"08-2022","Agosto 2022",192128,11818
"07-2022","Julho 2022",192129,10528
"08-2022","Agosto 2022",192129,10288
"07-2022","Julho 2022",192130,11284
"08-2022","Agosto 2022",192130,10990
"07-2022","Julho 2022",192131,10276
"08-2022","Agosto 2022",192131,10180
"09-2022","Setembro 2022",198910,6264
"10-2022","Outubro 2022",198910,6108
"11-2022","Novembro 2022",198910,6144
"09-2022","Setembro 2022",198911,6216
"10-2022","Outubro 2022",198911,6060
"11-2022","Novembro 2022",198911,6066
"09-2022","Setembro 2022",198912,6000
"10-2022","Outubro 2022",198912,6000
"11-2022","Novembro 2022",198912,6000
"09-2022","Setembro 2022",199867,6312
"11-2022","Novembro 2022",199867,6192
"10-2022","Outubro 2022",199867,6084
"09-2022","Setembro 2022",199868,6258
"11-2022","Novembro 2022",199868,6126
"10-2022","Outubro 2022",199868,6030
"09-2022","Setembro 2022",199869,6048
"11-2022","Novembro 2022",199869,6024
"10-2022","Outubro 2022",199869,6012
"09-2022","Setembro 2022",199909,7920
"11-2022","Novembro 2022",199909,6696
"10-2022","Outubro 2022",199909,6708
"09-2022","Setembro 2022",199910,7548
"11-2022","Novembro 2022",199910,6654
"10-2022","Outubro 2022",199910,6678
"09-2022","Setembro 2022",199911,6144
"11-2022","Novembro 2022",199911,6036
"10-2022","Outubro 2022",199911,6132
"09-2022","Setembro 2022",199912,7728
"09-2022","Setembro 2022",199913,7320
"09-2022","Setembro 2022",199914,6324
"03-2023","Março 2023",220642,168
"02-2023","Fevereiro 2023",220642,264
"04-2023","Abril 2023",220642,132
"07-2022","Julho 2022",220642,120
"09-2022","Setembro 2022",241733,1548
"09-2023","Setembro 2023",244116,396
"08-2023","Agosto 2023",244116,396
"07-2023","Julho 2023",244116,396
"05-2023","Maio 2023",245478,240
"08-2023","Agosto 2023",245478,240
"09-2023","Setembro 2023",245478,240
"10-2023","Outubro 2023",245478,240
"05-2023","Maio 2023",245479,144
"08-2023","Agosto 2023",245479,148
"09-2023","Setembro 2023",245479,148
"10-2023","Outubro 2023",245479,144
"07-2022","Julho 2022",191126,10234
"08-2022","Agosto 2022",191126,10126
"08-2022","Agosto 2022",191127,10036
"07-2022","Julho 2022",191127,10060
"09-2022","Setembro 2022",198591,6192
"10-2022","Outubro 2022",198591,6144
"11-2022","Novembro 2022",198591,6072
"09-2022","Setembro 2022",198592,6198
"10-2022","Outubro 2022",198592,6078
"11-2022","Novembro 2022",198592,6084
"09-2022","Setembro 2022",198593,6000
"10-2022","Outubro 2022",198593,6000
"11-2022","Novembro 2022",198593,6000
"09-2022","Setembro 2022",198594,6096
"10-2022","Outubro 2022",198594,6060
"11-2022","Novembro 2022",198594,6012
"09-2022","Setembro 2022",198595,6096
"10-2022","Outubro 2022",198595,6006
"11-2022","Novembro 2022",198595,6024
"09-2022","Setembro 2022",198596,6000
"10-2022","Outubro 2022",198596,6000
"11-2022","Novembro 2022",198596,6000
"12-2021","Dezembro 2021",165783,20480
"11-2021","Novembro 2021",165783,30
"02-2022","Fevereiro 2022",165783,30078
"01-2022","Janeiro 2022",165783,10078
"12-2021","Dezembro 2021",165784,20060
"12-2021","Dezembro 2021",165784,12
"02-2022","Fevereiro 2022",165784,30012
"01-2022","Janeiro 2022",165784,10012
"03-2022","Março 2022",173389,10114
"05-2022","Maio 2022",173389,10000
"04-2022","Abril 2022",173389,10066
"05-2022","Maio 2022",173389,36
"03-2022","Março 2022",173390,10060
"05-2022","Maio 2022",173390,10000
"04-2022","Abril 2022",173390,10012
"03-2022","Março 2022",173397,10432
"05-2022","Maio 2022",173397,10024
"04-2022","Abril 2022",173397,10372
"05-2022","Maio 2022",173397,180
"03-2022","Março 2022",173398,10072
"05-2022","Maio 2022",173398,10000
"04-2022","Abril 2022",173398,10024
"05-2022","Maio 2022",173398,24
"03-2022","Março 2022",173399,10114
"05-2022","Maio 2022",173399,10000
"04-2022","Abril 2022",173399,10090
"05-2022","Maio 2022",173399,54
"03-2022","Março 2022",173400,10024
"05-2022","Maio 2022",173400,10000
"05-2022","Maio 2022",173400,24
"04-2022","Abril 2022",173400,10000
"02-2022","Fevereiro 2022",206032,720
"07-2022","Julho 2022",220246,10000
"01-2023","Janeiro 2023",220246,20084
"02-2023","Fevereiro 2023",220246,10060
"04-2023","Abril 2023",220246,10024
"03-2023","Março 2023",220246,10012
"01-2023","Janeiro 2023",220248,60
"04-2023","Abril 2023",220248,60
"03-2023","Março 2023",220248,60
"07-2022","Julho 2022",220248,60
"02-2023","Fevereiro 2023",220248,60
"02-2023","Fevereiro 2023",214754,20048
"04-2023","Abril 2023",214754,10000
"03-2023","Março 2023",214754,10000
"07-2022","Julho 2022",214754,10000
"09-2022","Setembro 2022",200076,6000
"10-2022","Outubro 2022",200076,6000
"09-2022","Setembro 2022",200077,6000
"10-2022","Outubro 2022",200077,6000
"09-2022","Setembro 2022",200078,6084
"10-2022","Outubro 2022",200078,6096
"10-2022","Outubro 2022",200079,6012
"11-2022","Novembro 2022",200079,6000
"10-2022","Outubro 2022",200080,6000
"11-2022","Novembro 2022",200080,6000
"10-2022","Outubro 2022",200081,6096
"11-2022","Novembro 2022",200081,6000
"09-2022","Setembro 2022",200082,6012
"10-2022","Outubro 2022",200082,6000
"09-2022","Setembro 2022",200083,6000
"10-2022","Outubro 2022",200083,6000
"09-2022","Setembro 2022",200084,6132
"10-2022","Outubro 2022",200084,6060
"10-2022","Outubro 2022",200085,6012
"11-2022","Novembro 2022",200085,6000
"10-2022","Outubro 2022",200086,6012
"11-2022","Novembro 2022",200086,6000
"10-2022","Outubro 2022",200087,6072
"11-2022","Novembro 2022",200087,6024
"02-2022","Fevereiro 2022",166367,20084
"02-2022","Fevereiro 2022",166368,20084
"02-2022","Fevereiro 2022",166369,30060
"07-2022","Julho 2022",192210,10804
"08-2022","Agosto 2022",192210,10456
"07-2022","Julho 2022",192211,10420
"08-2022","Agosto 2022",192211,10264
"07-2022","Julho 2022",192212,10024
"08-2022","Agosto 2022",192212,10012
"07-2022","Julho 2022",192213,10216
"08-2022","Agosto 2022",192213,10216
"09-2022","Setembro 2022",200070,6240
"10-2022","Outubro 2022",200070,6180
"09-2022","Setembro 2022",200071,6312
"10-2022","Outubro 2022",200071,6252
"09-2022","Setembro 2022",200072,6192
"10-2022","Outubro 2022",200072,6204
"10-2022","Outubro 2022",200073,6336
"11-2022","Novembro 2022",200073,6012
"10-2022","Outubro 2022",200074,6384
"11-2022","Novembro 2022",200074,6084
"10-2022","Outubro 2022",200075,6204
"11-2022","Novembro 2022",200075,6072
"10-2022","Outubro 2022",200075,72
"05-2022","Maio 2022",174192,10372
"05-2022","Maio 2022",174193,10084
"05-2022","Maio 2022",174194,10048
"03-2022","Março 2022",174195,10012
"05-2022","Maio 2022",174195,10144
"04-2022","Abril 2022",174195,10036
"03-2022","Março 2022",174196,10084
"05-2022","Maio 2022",174196,10048
"04-2022","Abril 2022",174196,10036
"03-2022","Março 2022",174197,10180
"05-2022","Maio 2022",174197,10084
"04-2022","Abril 2022",174197,10024
"07-2022","Julho 2022",192224,10204
"08-2022","Agosto 2022",192224,10132
"07-2022","Julho 2022",192225,10456
"08-2022","Agosto 2022",192225,10276
